Symbol,week,total_trading_volume
EXCL,14,3425650.0
BTX,14,1.005384E7
ZEN,14,6124720.0
HUC,14,4183980.0
NMC,14,2817560.0
BURST,14,1803450.0
ELA,14,9.77713E7
NXT,14,1.487965E7
MONA,14,9387710.0
POA,14,1.1467625E8
CHAT,14,1.731633E7
BAY,14,1769500.0
SLS,14,4.894441E7
XVG,14,1.0092839E9
EXP,14,2447180.0
EDR,14,3343450.0
ION,14,8243820.0
PART,14,1.81383E7
MUE,14,1528880.0
BITB,14,1131620.0
RDD,14,2.618448E7
BTG,14,7.55896E7
XLM,14,3.4632337E8
RVR,14,5064660.0
XPM,14,1970990.0
USNBT,14,1.2437917E8
WAN,14,6.90779E7
CNX,14,8787940.0
STEEM,14,1.0368912E8
ETN,14,4384230.0
ZEC,14,3.017778E8
DYN,14,1.5251E7
SHIFT,14,4711390.0
BCN,14,6848660.0
MIOTA,14,1.470609E8
DCT,14,1271220.0
XEM,14,2.3524183E8
OMNI,13,1168470.0
NEBL,13,7.702247E7
OC,13,4.315366E7
ZEN,13,2091620.0
PIVX,13,4.757603E7
EDR,13,1284190.0
C2,13,2657860.0
LBC,13,2420910.0
XMR,13,3.4050302E8
EXCL,13,1032260.0
ZCL,13,8054150.0
QTUM,13,9.316914E8
BCN,13,2.091844E7
CLAM,13,1323970.0
LSK,13,1.4441128E8
XLM,13,3.2910711E8
SLS,13,3.706839E7
BAY,13,1.069115E7
WICC,13,2.932126E7
SBD,13,7490610.0
VTC,13,3352640.0
DCR,13,1.492704E7
ETC,13,1.18902285E9
ZEC,13,3.8956571E8
XBC,13,2.761225E7
NMC,13,2663020.0
NXS,13,5301710.0
ACT,13,3.60492E7
SC,13,4.196966E7
WAVES,13,1.305545E8
KMD,13,6647750.0
ETP,13,8977300.0
EMC2,13,9462640.0
BTS,13,5.158917E7
STEEM,13,1.473655E7
XTZ,13,2682090.0
SPHR,13,2472000.0
RDD,13,1.539515E7
ARDR,13,1.508512E7
ATMC,13,3.884219E8
BCH,13,2.51828E9
VIA,13,2880470.0
POA,13,4.382661E7
MUE,13,2764590.0
BLK,13,2414170.0
NAV,13,3951790.0
BCX,13,3727810.0
ARK,13,5222750.0
GAME,13,2793370.0
HT,13,7.960943E8
SYNX,13,1219430.0
NOBL,13,2365740.0
RVN,13,1238850.0
WAN,13,8.885716E7
GXS,13,1.415293E7
POT,13,1817880.0
ADA,13,7.225638E8
RADS,13,1.303668E7
ELA,13,9.60546E7
SKY,13,1305160.0
ION,13,3414030.0
XEM,13,1.7129849E8
ATB,13,1.471516E7
CHAT,13,2.437349E7
USNBT,13,7314060.0
XAS,13,3326910.0
BTC,13,4.13850311E10
NANO,13,1.2878116E8
SYS,13,7.512886E7
PINK,13,1162100.0
BTG,13,9.553088E7
VRC,13,1783150.0
PASC,13,1198400.0
XEL,13,1165440.0
RVR,13,2219270.0
MONA,13,8893470.0
HSR,13,1.172973E8
NEO,13,7.376103E8
DGB,13,1.193835E7
BITS,13,2215930.0
DASH,13,8.413547E8
FRGC,13,9531540.0
MIOTA,13,2.273344E8
LTC,13,3.19290909E9
W3C,13,6042700.0
BTX,13,1.292791E7
LET,13,3.442103E7
BCD,13,2.233771E7
BITB,13,1240290.0
ETN,13,1.185285E7
XZC,13,1111040.0
BTCD,13,1.797719E7
FCT,13,2.497816E7
XDN,13,1.71684E7
XRP,13,2.89726144E9
NXT,13,1.368834E7
CNX,13,4746770.0
DOGE,13,5.450455E7
UNB,13,1865150.0
STRAT,13,5.420808E7
ETH,13,1.212812557E10
OF,13,1.027249E7
XVG,13,4.260142E8
XAS,12,2.624882E7
VTC,12,1.498258E7
PIVX,12,4.297563E7
NEBL,12,1.1875743E8
RADS,12,2489350.0
DCT,12,1379450.0
WAVES,12,1.459584E8
MAX,12,1340370.0
FCT,12,2.274829E7
XEL,12,2188840.0
XLM,12,4.5074313E8
VRC,12,1160230.0
SBD,12,3.049768E7
XEM,12,8.0754979E8
BITB,12,4852920.0
BTS,12,5.734156E7
CHAT,12,2.473373E7
PPC,12,1136220.0
NXS,12,1.427454E7
OF,12,1.201047E7
MONA,12,1.098807E7
SDC,12,1604410.0
XDN,12,2.72703E7
HT,12,4.990728E8
SYS,12,6649730.0
XMR,12,3.9155461E8
MLM,12,1478910.0
ION,12,1059540.0
DOGE,12,5.154935E7
IOP,12,1316420.0
POA,12,3.889355E7
BCH,12,2.466943E9
BTC,12,4.41088333E10
BCN,12,2.346326E7
USNBT,12,6.720689E7
RVR,12,9920760.0
GXS,12,2.365584E7
STRAT,12,7.15523E7
GRS,12,8734110.0
ZEC,12,4.0573665E8
ARK,12,1.572728E7
ETC,12,1.80867214E9
NANO,12,2.851877E8
SLS,12,4.512227E7
ADA,12,1.3717324E9
ETH,12,1.245402658E10
HSR,12,1.51158E8
LET,12,3.628092E7
NEO,12,1.1834962E9
BCD,12,3.055962E7
MIOTA,12,3.026802E8
ETN,12,1.242214E7
EMC2,12,5.378333E7
ELA,12,1.039575E8
XVG,12,2.4061417E8
KMD,12,1.612577E7
ATMC,12,3.045696E8
NXT,12,1.670773E7
OC,12,8.919051E7
DCR,12,1.838651E7
MUE,12,2924550.0
BTX,12,1.70542E7
QTUM,12,2.275188E9
WC,12,1118450.0
W3C,12,1.887172E7
UNB,12,2312070.0
XRP,12,3.96497166E9
SHIFT,12,1504170.0
DGB,12,1.617945E7
OMNI,12,4139480.0
VIA,12,1.147409E7
LTC,12,2.92189737E9
WAN,12,2.363117E8
ARDR,12,2.457569E7
KORE,12,4304170.0
FRGC,12,9466550.0
RDD,12,3.120178E7
SC,12,5.549143E7
XZC,12,8261600.0
FTC,12,1282300.0
ETP,12,1.256853E7
ATB,12,1.603996E7
WICC,12,2.64476E7
STEEM,12,3.138929E7
BTG,12,2.11448E8
LINDA,12,1086330.0
LSK,12,1.7461293E8
DASH,12,9.596437E8
NAV,12,7641820.0
ACT,12,3.838455E7
XTZ,12,1218370.0
ADA,11,9.997486E8
DCR,11,6425510.0
NEO,11,1.0223897E9
SLS,11,4.768976E7
OMNI,11,3659550.0
XMR,11,6.239362E8
ZEN,11,4038160.0
BCD,11,3.904164E7
ION,11,1479280.0
ZCL,11,8974350.0
NVC,11,3816660.0
SDC,11,1.74383E7
TX,11,1817530.0
SYNX,11,4039140.0
BTS,11,5.957369E7
OF,11,1072150.0
NANO,11,2.629849E8
NMC,11,1.140344E7
ARDR,11,3.444824E7
FCT,11,3.625821E7
SBD,11,2.592804E7
SYS,11,1.849773E7
BCN,11,2.280673E7
ACT,11,4.367883E7
GXS,11,4.494136E7
USNBT,11,1.737305E8
BURST,11,1112520.0
ARK,11,1.590487E7
RVR,11,2.329692E7
DOGE,11,6.358211E7
BITB,11,1.869932E7
BTCP,11,1210660.0
EMC2,11,1.9657182E8
VTC,11,5751820.0
ZEC,11,4.0129055E8
LSK,11,1.7530359E8
MONA,11,1.53627E7
DASH,11,1.0302855E9
BTC,11,4.623615497E10
XEL,11,1015570.0
VIA,11,1.632782E7
STEEM,11,4.868154E7
ETN,11,1.49595E7
NEBL,11,4.846944E7
GBYTE,11,2065260.0
W3C,11,3.516962E7
KMD,11,7994850.0
PASC,11,1238920.0
XRP,11,3.77644176E9
MUE,11,1.612175E7
XDN,11,2.189078E7
SC,11,3.129369E7
LTC,11,3.65233848E9
PPC,11,5046690.0
UBQ,11,1050400.0
WICC,11,2.850157E7
KORE,11,1517080.0
NXS,11,2.055935E7
ATMC,11,4.00768E8
DFT,11,2102660.0
RDD,11,3.009201E7
ATB,11,1.518998E7
ETC,11,1.64068717E9
NXT,11,1.846354E7
DGB,11,1.686539E7
ETH,11,1.43749503E10
STRAT,11,4.104465E7
XLM,11,3.05914E8
FRGC,11,7484820.0
HT,11,5.462406E8
XEM,11,6.7519365E8
NAV,11,1765540.0
CHAT,11,5.98744E7
LET,11,3.564478E7
GRS,11,8781130.0
WAVES,11,1.580883E8
ETP,11,9814510.0
LBC,11,1087530.0
QTUM,11,7.932756E8
XVG,11,6.335179E7
BCH,11,2.983362E9
PIVX,11,7051140.0
ELA,11,1.2657644E8
MIOTA,11,3.199082E8
BTX,11,1.343869E7
BTG,11,1.588683E8
